Date,Time,Bus,Count,On off,Latitude,Longitude,Route,Stop
11/13/2019,14:17:23,2401,23,on,35.308036804,-80.732696533,Green,Student Union E
11/13/2019,14:17:40,2402,13,on,35.309246063,-80.741104126,Silver,Martin Hall
11/13/2019,14:17:54,2406,2,off,35.311660767,-80.730484009,Green,Student Health (Green) W
11/13/2019,14:18:01,2407,5,off,35.310321808,-80.726715088,Silver,Martin Hall
11/13/2019,14:18:25,2407,19,on,35.310321808,-80.726715088,Silver,Martin Hall
11/13/2019,14:18:31,2409,12,off,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:18:34,2410,8,off,35.312812805,-80.740966797,Silver,Motor Sports
11/13/2019,14:18:44,2411,6,on,35.312332153,-80.741714478,Silver,Duke Centennial Hall East
11/13/2019,14:18:52,2403,2,on,35.307121277,-80.729888916,Gold,Fretwell S
11/13/2019,14:18:53,2403,7,off,35.307121277,-80.729888916,Gold,Fretwell S
11/13/2019,14:18:54,2412,5,off,35.301078796,-80.735725403,Green,South Village Deck
11/13/2019,14:18:55,2401,2,on,35.308006287,-80.730369568,Green,Aux Services East
11/13/2019,14:18:56,2406,1,off,35.313480377,-80.731971741,Green,North Deck
11/13/2019,14:18:57,2401,2,off,35.308006287,-80.730369568,Green,Aux Services East
11/13/2019,14:19:07,2408,1,on,35.303321838,-80.729469299,Gold,Robinson Hall N
11/13/2019,14:19:08,2406,6,on,35.31344986,-80.731987,Green,North Deck
11/13/2019,14:19:09,2408,2,off,35.303337097,-80.729476929,Gold,Robinson Hall N
11/13/2019,14:19:20,2409,13,on,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:19:30,2412,24,on,35.301013947,-80.735839844,Green,South Village Deck
11/13/2019,14:19:36,2407,7,off,35.308795929,-80.725067139,Silver,Lot 6
11/13/2019,14:19:42,2410,1,on,35.311092377,-80.743133545,Silver,Portal W
11/13/2019,14:19:48,2410,2,off,35.311092377,-80.743133545,Silver,Portal W
11/13/2019,14:20:09,2408,1,on,35.30512619,-80.728378296,Gold,Cato Hall N
11/13/2019,14:20:13,2403,1,off,35.305137634,-80.728256226,Gold,Cato Hall S
11/13/2019,14:20:15,2408,4,off,35.305130005,-80.728378296,Gold,Cato Hall N
11/13/2019,14:20:18,2407,10,on,35.3087883,-80.725067139,Silver,Lot 6
11/13/2019,14:20:19,2403,7,on,35.305137634,-80.728256226,Gold,Cato Hall S
11/13/2019,14:20:48,2411,13,on,35.310939789,-80.741493225,Silver,Grigg Hall E
11/13/2019,14:20:50,2409,3,on,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:20:55,2409,8,off,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:21:08,2410,2,off,35.309448242,-80.744033813,Silver,CRI Deck
11/13/2019,14:21:17,2403,3,off,35.303665161,-80.72983551,Gold,Robinson Hall S
11/13/2019,14:21:18,2401,21,off,35.306934357,-80.729484558,Green,Fretwell S
11/13/2019,14:21:26,2412,1,off,35.302116394,-80.732749939,Green,Levine Hall E
11/13/2019,14:21:28,2412,1,on,35.302120209,-80.73274231,Green,Levine Hall E
11/13/2019,14:21:38,2402,1,on,35.309246063,-80.741104126,Silver,Martin Hall
11/13/2019,14:21:39,2411,10,on,35.309867859,-80.741775513,Silver,EPIC N
11/13/2019,14:21:44,2407,2,off,35.307170868,-80.725257874,Silver,Lot 5A
11/13/2019,14:21:46,2401,2,on,35.306991577,-80.729507446,Green,Fretwell S
11/13/2019,14:21:52,2407,11,on,35.307174683,-80.725257874,Silver,Lot 5A
11/13/2019,14:21:56,2406,2,on,35.311870575,-80.733337402,Green,Wallis Hall W/Light Rail
11/13/2019,14:21:58,2406,3,off,35.311870575,-80.733337402,Green,Wallis Hall W/Light Rail
11/13/2019,14:22:29,2408,1,on,35.307666779,-80.729393005,Gold,Fretwell N
11/13/2019,14:22:33,2408,6,off,35.307655334,-80.729385376,Gold,Fretwell N
11/13/2019,14:22:36,2407,2,on,35.306278229,-80.726844788,Silver,East Deck 2
11/13/2019,14:22:43,2403,1,on,35.301841736,-80.732795715,Gold,Levine Hall W
11/13/2019,14:22:44,2407,4,off,35.306278229,-80.726837158,Silver,East Deck 2
11/13/2019,14:23:02,2412,2,off,35.303424835,-80.729515076,Green,Robinson Hall N
11/13/2019,14:23:14,2410,1,on,35.31162262,-80.742416382,Silver,PORTAL East
11/13/2019,14:23:20,2409,3,off,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:23:43,2406,2,off,35.310180664,-80.736099243,Green,Belk Hall S
11/13/2019,14:23:49,2403,10,off,35.301612854,-80.736450195,Gold,Hunt Hall
11/13/2019,14:23:49,2406,4,on,35.310153961,-80.736152649,Green,Belk Hall S
11/13/2019,14:23:52,2402,21,off,35.309246063,-80.741104126,Silver,Martin Hall
11/13/2019,14:24:08,2401,1,on,35.30506134,-80.728256226,Green,Cato Hall S
11/13/2019,14:24:09,2403,4,on,35.301525116,-80.73626709,Gold,Hunt Hall
11/13/2019,14:24:13,2411,3,off,35.307811737,-80.734840393,Silver,Woodward Hall East
11/13/2019,14:24:14,2401,6,off,35.30506134,-80.728256226,Green,Cato Hall S
11/13/2019,14:24:29,2411,8,on,35.307815552,-80.734832764,Silver,Woodward Hall East
11/13/2019,14:24:32,2412,5,off,35.305088043,-80.728309631,Green,Cato Hall N
11/13/2019,14:24:44,2407,13,off,35.307548523,-80.729263306,Silver,Fretwell N
11/13/2019,14:24:50,2407,1,on,35.307540894,-80.729263306,Silver,Fretwell N
11/13/2019,14:24:50,2409,9,off,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:24:51,2408,4,off,35.308101654,-80.732673645,Gold,Student Union W
11/13/2019,14:24:52,2407,2,on,35.307540894,-80.729263306,Silver,Fretwell N
11/13/2019,14:24:53,2409,6,on,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:24:59,2408,1,on,35.308101654,-80.732673645,Gold,Student Union W
11/13/2019,14:25:07,2408,1,off,35.308101654,-80.732673645,Gold,Student Union W
11/13/2019,14:25:23,2410,1,on,35.311008453,-80.741531372,Silver,Grigg Hall E
11/13/2019,14:25:36,2401,11,off,35.303512573,-80.729515076,Green,Robinson Hall S
11/13/2019,14:25:53,2406,4,off,35.307868958,-80.735046387,Green,Woodward Hall East
11/13/2019,14:25:54,2402,1,off,35.309246063,-80.741104126,Silver,Martin Hall
11/13/2019,14:25:59,2406,6,on,35.307922363,-80.734992981,Green,Woodward Hall East
11/13/2019,14:26:07,2410,3,on,35.30997467,-80.741874695,Silver,EPIC N
11/13/2019,14:26:10,2402,1,on,35.309246063,-80.741104126,Silver,Martin Hall
11/13/2019,14:26:11,2411,15,off,35.308128357,-80.732704163,Silver,Student Union E
11/13/2019,14:26:17,2409,1,on,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:26:20,2409,4,off,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:26:26,2407,20,off,35.308078766,-80.732566833,Silver,Student Union W
11/13/2019,14:26:31,2411,16,on,35.308128357,-80.732704163,Silver,Student Union E
11/13/2019,14:26:32,2407,14,on,35.308078766,-80.732566833,Silver,Student Union W
11/13/2019,14:26:45,2408,2,on,35.308059692,-80.73273468,Gold,Student Union W
11/13/2019,14:27:10,2412,5,on,35.307662964,-80.729507446,Green,Fretwell N
11/13/2019,14:27:13,2403,1,off,35.304431915,-80.73563385,Gold,Cone Deck East
11/13/2019,14:27:15,2403,3,on,35.304431915,-80.73563385,Gold,Cone Deck East
11/13/2019,14:27:16,2412,17,off,35.307624817,-80.72946167,Green,Fretwell N
11/13/2019,14:27:45,2406,4,off,35.308128357,-80.732803345,Green,Student Union E
11/13/2019,14:27:56,2401,3,off,35.304443359,-80.732803345,Green,Reese East
11/13/2019,14:27:58,2401,4,on,35.304443359,-80.732803345,Green,Reese East
11/13/2019,14:28:00,2401,1,on,35.304443359,-80.732803345,Green,Reese East
11/13/2019,14:28:05,2406,14,on,35.308139801,-80.732887268,Green,Student Union E
11/13/2019,14:28:25,2411,5,off,35.308052063,-80.730377197,Silver,Aux Services East
11/13/2019,14:28:29,2411,5,on,35.308052063,-80.730377197,Silver,Aux Services East
11/13/2019,14:28:41,2409,7,on,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:28:55,2408,1,on,35.309383392,-80.736465454,Gold,Union Deck/Belk N
11/13/2019,14:28:57,2410,1,off,35.307796478,-80.73487854,Silver,Woodward Hall East
11/13/2019,14:29:03,2410,1,on,35.307796478,-80.73487854,Silver,Woodward Hall East
11/13/2019,14:29:05,2406,3,off,35.308097839,-80.73059082,Green,Aux Services East
11/13/2019,14:29:07,2406,1,on,35.308113098,-80.73059845,Green,Aux Services East
11/13/2019,14:29:37,2409,3,off,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:30:29,2403,1,on,35.305252075,-80.729110718,Gold,Robinson Hall N
11/13/2019,14:30:33,2410,3,off,35.308021545,-80.732719421,Silver,Student Union E
11/13/2019,14:30:42,2407,7,off,35.309234619,-80.741279602,Silver,EPIC S
11/13/2019,14:30:51,2408,2,on,35.311737061,-80.733009338,Gold,Wallis Hall E/Light Rail
11/13/2019,14:30:57,2408,5,off,35.311737061,-80.733009338,Gold,Wallis Hall E/Light Rail
11/13/2019,14:30:59,2406,1,on,35.307041168,-80.729492188,Green,Fretwell S
11/13/2019,14:31:05,2406,5,off,35.307010651,-80.72971344,Green,Fretwell S
11/13/2019,14:31:15,2410,1,off,35.308029175,-80.732704163,Silver,Student Union E
11/13/2019,14:31:20,2401,3,on,35.30109024,-80.735679626,Green,South Village Deck
11/13/2019,14:31:21,2409,6,off,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:31:23,2409,3,on,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:31:24,2401,7,off,35.30109024,-80.735679626,Green,South Village Deck
11/13/2019,14:31:28,2402,1,on,35.309246063,-80.741104126,Silver,Martin Hall
11/13/2019,14:31:34,2407,4,off,35.310966492,-80.741523743,Silver,Grigg Hall W
11/13/2019,14:31:35,2410,11,on,35.308029175,-80.732704163,Silver,Student Union E
11/13/2019,14:31:41,2411,8,off,35.310657501,-80.729370117,Silver,Student Health N
11/13/2019,14:31:42,2412,1,on,35.313518524,-80.731796265,Green,North Deck
11/13/2019,14:31:46,2412,4,off,35.313545227,-80.731742859,Green,North Deck
11/13/2019,14:32:36,2407,4,off,35.312801361,-80.740966797,Silver,Motor Sports
11/13/2019,14:32:39,2403,1,off,35.307609558,-80.728919983,Gold,Fretwell N
11/13/2019,14:32:42,2403,1,on,35.307674408,-80.728988647,Gold,Fretwell N
11/13/2019,14:32:45,2410,1,on,35.30803299,-80.732704163,Silver,Student Union E
11/13/2019,14:32:46,2401,1,on,35.30109024,-80.735679626,Green,South Village Deck
11/13/2019,14:32:49,2406,3,off,35.305141449,-80.728424072,Green,Cato Hall S
11/13/2019,14:32:51,2406,2,on,35.305141449,-80.728431702,Green,Cato Hall S
11/13/2019,14:33:19,2408,1,on,35.311561584,-80.730484009,Gold,Student Health E
11/13/2019,14:33:20,2402,4,on,35.309246063,-80.741104126,Silver,Martin Hall
11/13/2019,14:33:21,2411,5,on,35.310276031,-80.72668457,Silver,Martin Hall
11/13/2019,14:33:23,2411,8,off,35.310276031,-80.72668457,Silver,Martin Hall
11/13/2019,14:33:34,2407,2,off,35.311122894,-80.743041992,Silver,Portal W
11/13/2019,14:33:51,2409,5,off,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:33:56,2401,2,off,35.302093506,-80.732719421,Green,Levine Hall E
11/13/2019,14:33:59,2406,1,on,35.303520203,-80.729545593,Green,Robinson Hall S
11/13/2019,14:34:05,2406,9,off,35.303489685,-80.729644775,Green,Robinson Hall S
11/13/2019,14:34:10,2401,1,on,35.302093506,-80.732719421,Green,Levine Hall E
11/13/2019,14:34:28,2402,2,on,35.309246063,-80.741104126,Silver,Martin Hall
11/13/2019,14:34:40,2407,5,off,35.309402466,-80.744087219,Silver,CRI Deck
11/13/2019,14:34:49,2403,6,off,35.307918549,-80.732048035,Gold,Student Union W
11/13/2019,14:34:49,2411,6,on,35.3087883,-80.725028992,Silver,Lot 6
11/13/2019,14:34:51,2411,6,off,35.3087883,-80.725028992,Silver,Lot 6
11/13/2019,14:35:06,2412,2,on,35.312034607,-80.733589172,Green,Wallis Hall W/Light Rail
11/13/2019,14:35:12,2412,7,off,35.311920166,-80.733459473,Green,Wallis Hall W/Light Rail
11/13/2019,14:35:37,2408,2,off,35.307025909,-80.729446411,Gold,Fretwell S
11/13/2019,14:35:48,2401,3,on,35.303340912,-80.729446411,Green,Robinson Hall N
11/13/2019,14:35:54,2407,1,on,35.311653137,-80.742477417,Silver,PORTAL East
11/13/2019,14:35:59,2411,1,on,35.3072052,-80.725212097,Silver,Lot 5A
11/13/2019,14:36:09,2410,5,off,35.310756683,-80.72933197,Silver,Student Health N
11/13/2019,14:36:11,2411,10,off,35.3072052,-80.725212097,Silver,Lot 5A
11/13/2019,14:36:13,2406,1,on,35.304454803,-80.732841492,Green,Reese East
11/13/2019,14:36:15,2406,3,off,35.304450989,-80.732894897,Green,Reese East
11/13/2019,14:36:30,2407,2,on,35.312328339,-80.741668701,Silver,Duke Centennial Hall East
11/13/2019,14:36:53,2411,2,off,35.306339264,-80.726806641,Silver,East Deck 2
11/13/2019,14:36:54,2409,19,on,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:36:57,2403,1,off,35.307495117,-80.731742859,Gold,Student Union W
11/13/2019,14:37:10,2412,1,on,35.310268402,-80.736114502,Green,Belk Hall S
11/13/2019,14:37:20,2401,3,off,35.305137634,-80.728286743,Green,Cato Hall N
11/13/2019,14:37:24,2402,3,on,35.309246063,-80.741104126,Silver,Martin Hall
11/13/2019,14:37:32,2401,1,on,35.305137634,-80.728286743,Green,Cato Hall N
11/13/2019,14:37:37,2410,1,off,35.31023407,-80.72668457,Silver,Martin Hall
11/13/2019,14:37:46,2407,1,on,35.31098938,-80.741439819,Silver,Grigg Hall E
11/13/2019,14:38:05,2403,1,on,35.308162689,-80.732566833,Gold,Student Union W
11/13/2019,14:38:16,2407,4,on,35.30991745,-80.741836548,Silver,EPIC N
11/13/2019,14:38:17,2411,6,off,35.307552338,-80.729393005,Silver,Fretwell N
11/13/2019,14:38:20,2402,5,off,35.309246063,-80.741104126,Silver,Martin Hall
11/13/2019,14:38:35,2410,3,off,35.3087883,-80.725013733,Silver,Lot 6
11/13/2019,14:39:09,2406,7,off,35.30116272,-80.735816956,Green,South Village Deck
11/13/2019,14:39:24,2401,1,on,35.307590485,-80.729347229,Green,Fretwell N
11/13/2019,14:39:33,2408,1,on,35.301959991,-80.733070374,Gold,Levine Hall W
11/13/2019,14:39:37,2408,1,off,35.301959991,-80.733070374,Gold,Levine Hall W
11/13/2019,14:39:39,2410,3,off,35.307178497,-80.725326538,Silver,Lot 5A
11/13/2019,14:39:43,2406,1,on,35.301425934,-80.735824585,Green,South Village Deck
11/13/2019,14:39:45,2411,5,off,35.308170319,-80.73248291,Silver,Student Union W
11/13/2019,14:39:47,2411,2,on,35.308170319,-80.73248291,Silver,Student Union W
11/13/2019,14:39:58,2412,1,off,35.308048248,-80.732704163,Green,Student Union E
11/13/2019,14:39:59,2410,3,on,35.307182312,-80.725379944,Silver,Lot 5A
11/13/2019,14:40:00,2402,1,off,35.309246063,-80.741104126,Silver,Martin Hall
11/13/2019,14:40:00,2409,12,off,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:40:18,2412,9,on,35.308036804,-80.732711792,Green,Student Union E
11/13/2019,14:40:31,2403,1,on,35.308372498,-80.733222961,Gold,Student Union W
11/13/2019,14:40:39,2408,3,on,35.301269531,-80.735603333,Gold,Hunt Hall
11/13/2019,14:40:54,2407,1,off,35.307849884,-80.734825134,Silver,Woodward Hall East
11/13/2019,14:40:56,2401,2,on,35.310760498,-80.729324341,Green,Student Health N
11/13/2019,14:41:09,2410,1,off,35.307575226,-80.729370117,Silver,Fretwell N
11/13/2019,14:41:12,2402,2,off,35.309246063,-80.741104126,Silver,Martin Hall
11/13/2019,14:41:36,2402,2,on,35.309246063,-80.741104126,Silver,Martin Hall
11/13/2019,14:42:02,2407,2,off,35.308097839,-80.732673645,Silver,Student Union E
11/13/2019,14:42:03,2410,1,off,35.30821991,-80.732513428,Silver,Student Union W
11/13/2019,14:42:06,2407,1,off,35.308097839,-80.732673645,Silver,Student Union E
11/13/2019,14:42:22,2401,1,on,35.311721802,-80.730430603,Green,Student Health (Green) W
11/13/2019,14:42:23,2410,6,on,35.30821991,-80.732513428,Silver,Student Union W
11/13/2019,14:42:24,2401,1,off,35.311721802,-80.730430603,Green,Student Health (Green) W
11/13/2019,14:42:27,2410,2,off,35.30821991,-80.732513428,Silver,Student Union W
11/13/2019,14:42:29,2411,1,off,35.309326172,-80.741294861,Silver,EPIC S
11/13/2019,14:42:46,2409,12,off,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:42:55,2402,2,off,35.309246063,-80.741104126,Silver,Martin Hall
11/13/2019,14:42:59,2402,2,on,35.309246063,-80.741104126,Silver,Martin Hall
11/13/2019,14:42:59,2403,3,on,35.308414459,-80.733268738,Gold,Student Union W
11/13/2019,14:43:17,2403,1,off,35.308509827,-80.733360291,Gold,Student Union W
11/13/2019,14:43:37,2412,2,off,35.306968689,-80.729484558,Green,Fretwell S
11/13/2019,14:43:38,2401,1,off,35.313552856,-80.731910706,Green,North Deck
11/13/2019,14:43:52,2409,1,on,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:44:12,2407,1,off,35.308109283,-80.732658386,Silver,Student Union W
11/13/2019,14:44:17,2411,1,off,35.312858582,-80.741027832,Silver,Motor Sports
11/13/2019,14:44:19,2402,2,on,35.309246063,-80.741104126,Silver,Lot 5A
11/13/2019,14:45:01,2402,4,off,35.309246063,-80.741104126,Silver,Lot 5A
11/13/2019,14:45:03,2406,1,on,35.302097321,-80.732872009,Green,Levine Hall E
11/13/2019,14:45:05,2410,1,on,35.308193207,-80.732528687,Silver,Student Union W
11/13/2019,14:45:06,2407,3,on,35.308113098,-80.732650757,Silver,Student Union W
11/13/2019,14:45:13,2403,1,off,35.308311462,-80.732887268,Gold,Hunt Hall
11/13/2019,14:45:25,2412,1,on,35.305088043,-80.728233337,Green,Cato Hall S
11/13/2019,14:45:27,2412,4,off,35.305088043,-80.728233337,Green,Cato Hall S
11/13/2019,14:45:35,2403,2,on,35.308258057,-80.732841492,Gold,Hunt Hall
11/13/2019,14:45:41,2409,4,on,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:46:27,2402,1,off,35.309246063,-80.741104126,Silver,Lot 5A
11/13/2019,14:46:39,2412,3,off,35.303474426,-80.729515076,Green,Robinson Hall S
11/13/2019,14:46:45,2411,1,off,35.309459686,-80.744018555,Silver,CRI Deck
11/13/2019,14:46:57,2411,1,off,35.309459686,-80.744018555,Silver,CRI Deck
11/13/2019,14:47:20,2401,2,on,35.312011719,-80.733406067,Green,Wallis Hall W/Light Rail
11/13/2019,14:47:24,2407,2,on,35.308086395,-80.730369568,Silver,Student Union W
11/13/2019,14:47:25,2408,1,on,35.307460785,-80.729301453,Gold,Fretwell N
11/13/2019,14:47:26,2407,2,off,35.308086395,-80.730369568,Silver,Student Union W
11/13/2019,14:47:36,2409,5,on,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:47:39,2402,3,off,35.309246063,-80.741104126,Silver,Lot 5A
11/13/2019,14:47:58,2401,3,off,35.312011719,-80.733406067,Green,Wallis Hall W/Light Rail
11/13/2019,14:48:45,2410,3,off,35.309329987,-80.741333008,Silver,EPIC S
11/13/2019,14:48:54,2407,1,on,35.310722351,-80.729293823,Silver,Student Union W
11/13/2019,14:48:56,2407,2,off,35.310722351,-80.729293823,Silver,Student Union W
11/13/2019,14:48:57,2406,1,off,35.307590485,-80.729362488,Green,Fretwell N
11/13/2019,14:48:59,2412,1,off,35.304397583,-80.732711792,Green,Reese East
11/13/2019,14:49:01,2412,1,on,35.304397583,-80.732711792,Green,Reese East
11/13/2019,14:49:25,2402,4,on,35.309246063,-80.741104126,Silver,Lot 5A
11/13/2019,14:49:31,2406,3,on,35.307743073,-80.729301453,Green,Fretwell N
11/13/2019,14:49:32,2401,1,off,35.310173035,-80.736099243,Green,Belk Hall S
11/13/2019,14:49:33,2408,3,off,35.308242798,-80.732315063,Gold,Student Union W
11/13/2019,14:49:39,2402,2,off,35.309246063,-80.741104126,Silver,Lot 5A
11/13/2019,14:49:43,2411,1,on,35.309505463,-80.743995667,Silver,CRI Deck
11/13/2019,14:49:43,2411,1,off,35.309505463,-80.743995667,Silver,CRI Deck
11/13/2019,14:49:57,2412,1,on,35.304260254,-80.734985352,Green,Cone Deck W
11/13/2019,14:50:00,2403,5,off,35.311717987,-80.732963562,Gold,Wallis Hall E/Light Rail
11/13/2019,14:50:07,2408,2,on,35.308280945,-80.732368469,Gold,Student Union W
11/13/2019,14:50:16,2409,3,off,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:50:17,2410,3,off,35.312801361,-80.740974426,Silver,Motor Sports
11/13/2019,14:50:18,2409,1,on,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:50:21,2409,4,off,35.308750153,-80.735244751,Silver,Athletics Complex E
11/13/2019,14:50:54,2401,3,off,35.307720184,-80.734992981,Green,Woodward Hall East
11/13/2019,14:51:11,2406,1,on,35.307853699,-80.729347229,Green,Fretwell N
11/13/2019,14:51:16,2403,1,on,35.311576843,-80.730484009,Gold,Student Health E
11/13/2019,14:51:22,2407,5,on,35.308795929,-80.725036621,Silver,Student Union W
11/13/2019,14:51:24,2407,9,off,35.308792114,-80.725036621,Silver,Student Union W
11/13/2019,14:51:49,2402,1,on,35.309246063,-80.741104126,Silver,Lot 5A
11/13/2019,14:51:51,2411,2,on,35.312332153,-80.741767883,Silver,Duke Centennial Hall East
11/13/2019,14:51:52,2409,2,on,35.308750153,-80.735244751,Silver,CRI Deck
11/13/2019,14:52:07,2408,2,on,35.308254242,-80.732513428,Gold,Student Union W
11/13/2019,14:52:14,2408,1,off,35.308242798,-80.732513428,Gold,Student Union W
11/13/2019,14:52:29,2412,2,off,35.301101685,-80.735778809,Green,South Village Deck
11/13/2019,14:52:41,2402,2,off,35.309246063,-80.741104126,Silver,Athletics Complex W
11/13/2019,14:52:42,2401,2,off,35.307941437,-80.732933044,Green,Student Union E
11/13/2019,14:52:43,2406,1,on,35.307502747,-80.728141785,Green,Fretwell N
11/13/2019,14:52:44,2401,3,on,35.307941437,-80.732933044,Green,Student Union E
11/13/2019,14:52:46,2407,2,off,35.307220459,-80.725257874,Silver,Student Union W
11/13/2019,14:52:48,2407,2,on,35.307235718,-80.725242615,Silver,Student Union W
11/13/2019,14:53:01,2409,1,on,35.307994843,-80.732543945,Silver,CRI Deck
11/13/2019,14:53:01,2412,4,on,35.301101685,-80.735778809,Green,South Village Deck
