,Date,Time,Bus,Count,On off,Latitude,Longitude,Route,Stop,CorrectStop,CorrectStop
1719,11/13/2019,11:43:10,2401,2,off,35.30506,-80.72837,Green,Cato Hall S,,
1720,11/13/2019,11:43:13,2406,4,on,35.31026,-80.73618,Green,Belk Hall S,,
1721,11/13/2019,11:43:27,2408,2,off,35.31173,-80.73307,Gold,Wallis Hall E/Light Rail,,
1722,11/13/2019,11:43:29,2408,6,on,35.31173,-80.73307,Gold,Wallis Hall E/Light Rail,,
1723,11/13/2019,11:43:35,2411,1,off,35.3088,-80.72507,Silver,Lot 6,,
1724,11/13/2019,11:43:36,2409,3,on,35.3081,-80.73271,Silver,Student Union E,,
1725,11/13/2019,11:43:38,2409,5,off,35.3081,-80.73271,Silver,Student Union E,,
1726,11/13/2019,11:43:45,2402,2,off,35.31052,-80.7431,Silver,Portal W,,
1727,11/13/2019,11:44:12,2401,1,off,35.30346,-80.72958,Green,Robinson Hall S,,
1728,11/13/2019,11:44:30,2412,3,on,35.31066,-80.72932,Green,Robinson Hall S,,
1729,11/13/2019,11:44:35,2410,1,on,35.31102,-80.74158,Silver,Grigg Hall E,,
1730,11/13/2019,11:44:39,2411,3,on,35.30715,-80.72521,Silver,Lot 5A,,
1731,11/13/2019,11:44:41,2411,1,off,35.30715,-80.72521,Silver,Lot 5A,,
1732,11/13/2019,11:45:01,2402,1,off,35.31021,-80.74403,Silver,CRI Deck,,
1733,11/13/2019,11:45:09,2410,1,on,35.3099,-80.74194,Silver,EPIC N,,
1734,11/13/2019,11:45:13,2411,1,off,35.30635,-80.72678,Silver,East Deck 2,,
1735,11/13/2019,11:45:17,2402,11,on,35.3106,-80.74403,Silver,CRI Deck,,
1736,11/13/2019,11:45:17,2406,2,off,35.30795,-80.73479,Green,Woodward Hall East,,
1737,11/13/2019,11:45:33,2407,3,off,35.30934,-80.7413,Silver,Student Union E,,
1738,11/13/2019,11:46:11,2409,2,on,35.31068,-80.72926,Silver,Student Health N,,
1739,11/13/2019,11:46:13,2403,2,off,35.30815,-80.73264,Gold,Student Union W,,
1740,11/13/2019,11:46:20,2401,1,on,35.30433,-80.73254,Green,Reese East,,
1741,11/13/2019,11:46:24,2412,1,off,35.31406,-80.73228,Green,Robinson Hall S,,
1742,11/13/2019,11:46:25,2408,2,on,35.31178,-80.73309,Gold,Wallis Hall E/Light Rail,,
1743,11/13/2019,11:46:26,2401,5,off,35.30429,-80.7325,Green,Reese East,,
1744,11/13/2019,11:46:26,2412,2,on,35.31411,-80.73225,Green,Robinson Hall S,,
1745,11/13/2019,11:46:39,2411,3,off,35.30765,-80.72929,Silver,Fretwell N,,
1746,11/13/2019,11:46:40,2406,1,off,35.30808,-80.7327,Green,Student Union E,,
1747,11/13/2019,11:46:41,2411,3,on,35.30765,-80.72929,Silver,Fretwell N,,
1748,11/13/2019,11:46:55,2402,2,on,35.3119,-80.74402,Silver,CRI Deck,,
1749,11/13/2019,11:47:18,2406,11,on,35.30809,-80.7327,Green,Student Union E,,
1750,11/13/2019,11:47:27,2403,3,on,35.30813,-80.73269,Gold,Student Union W,,
1751,11/13/2019,11:47:27,2409,5,off,35.31027,-80.72675,Silver,Martin Hall,,
1752,11/13/2019,11:47:33,2409,6,on,35.31027,-80.72675,Silver,Martin Hall,,
1753,11/13/2019,11:47:37,2408,1,off,35.3116,-80.73048,Gold,Student Health E,,
1754,11/13/2019,11:47:38,2412,1,on,35.3133,-80.73193,Green,Robinson Hall S,,
1755,11/13/2019,11:47:39,2408,1,on,35.3116,-80.73048,Gold,Student Health E,,
1756,11/13/2019,11:47:54,2406,1,off,35.30809,-80.7327,Green,Student Union E,,
1757,11/13/2019,11:48:05,2407,1,off,35.31122,-80.74294,Silver,Student Union E,,
1758,11/13/2019,11:48:09,2411,3,off,35.30812,-80.73248,Silver,Student Union W,,
1759,11/13/2019,11:48:28,2410,1,off,35.30794,-80.73502,Silver,Woodward Hall East,,
1760,11/13/2019,11:48:43,2411,8,on,35.30813,-80.73265,Silver,Student Union W,,
1761,11/13/2019,11:49:00,2412,2,on,35.31192,-80.73365,Green,Robinson Hall S,,
1762,11/13/2019,11:49:11,2409,5,on,35.30879,-80.72514,Silver,Lot 6,,
1763,11/13/2019,11:49:13,2402,3,on,35.30973,-80.74414,Silver,CRI Deck,,
1764,11/13/2019,11:49:13,2407,1,off,35.3094,-80.7441,Silver,Student Union E,,
1765,11/13/2019,11:49:15,2407,2,on,35.3094,-80.7441,Silver,Student Union E,,
1766,11/13/2019,11:49:17,2408,1,on,35.30904,-80.7294,Gold,Hickory Hall South,,
1767,11/13/2019,11:49:23,2402,10,off,35.30973,-80.74414,Silver,CRI Deck,,
1768,11/13/2019,11:49:30,2406,3,off,35.30806,-80.73035,Green,Aux Services East,,
1769,11/13/2019,11:49:36,2410,5,off,35.30806,-80.73264,Silver,Student Union E,,
1770,11/13/2019,11:49:42,2410,8,on,35.30806,-80.73264,Silver,Student Union E,,
1771,11/13/2019,11:49:59,2403,1,on,35.30949,-80.73637,Gold,Union Deck/Belk N,,
1772,11/13/2019,11:50:15,2408,9,off,35.30699,-80.72949,Gold,Fretwell S,,
1773,11/13/2019,11:50:19,2409,1,on,35.30719,-80.72534,Silver,Lot 5A,,
1774,11/13/2019,11:50:44,2412,3,on,35.30993,-80.73621,Green,Robinson Hall S,,
1775,11/13/2019,11:50:50,2406,5,off,35.30688,-80.72958,Green,Fretwell S,,
1776,11/13/2019,11:50:54,2401,1,off,35.30113,-80.73506,Green,South Village Deck,,
1777,11/13/2019,11:50:57,2402,2,on,35.30964,-80.7422,Silver,CRI Deck,,
1778,11/13/2019,11:51:06,2401,10,on,35.30114,-80.73502,Green,South Village Deck,,
1779,11/13/2019,11:51:21,2411,9,off,35.30934,-80.74133,Silver,EPIC S,,
1780,11/13/2019,11:51:26,2410,2,on,35.30807,-80.73252,Silver,Student Union E,,
1781,11/13/2019,11:51:43,2403,1,on,35.31173,-80.73289,Gold,Wallis Hall E/Light Rail,,
1782,11/13/2019,11:51:47,2408,1,on,35.3051,-80.72825,Gold,Cato Hall S,,
1783,11/13/2019,11:51:59,2411,2,off,35.31094,-80.74149,Silver,Grigg Hall W,,
1784,11/13/2019,11:52:14,2412,1,on,35.30796,-80.73425,Green,Robinson Hall S,,
1785,11/13/2019,11:52:16,2412,2,off,35.30796,-80.73425,Green,Robinson Hall S,,
1786,11/13/2019,11:52:33,2407,2,on,35.31166,-80.74241,Silver,Student Union E,,
1787,11/13/2019,11:52:39,2409,1,off,35.30756,-80.72932,Silver,Fretwell N,,
1788,11/13/2019,11:52:49,2409,2,on,35.30761,-80.72938,Silver,Fretwell N,,
1789,11/13/2019,11:52:59,2411,1,off,35.31282,-80.74098,Silver,Motor Sports,,
1790,11/13/2019,11:53:07,2408,3,off,35.30348,-80.72946,Gold,Robinson Hall S,,
1791,11/13/2019,11:53:12,2401,2,on,35.30211,-80.73283,Green,Levine Hall E,,
1792,11/13/2019,11:53:20,2410,1,on,35.30804,-80.73048,Silver,Aux Services East,,
1793,11/13/2019,11:53:36,2406,1,off,35.30347,-80.72945,Green,Robinson Hall S,,
1794,11/13/2019,11:53:36,2412,6,off,35.30811,-80.73253,Green,Robinson Hall S,,
1795,11/13/2019,11:53:40,2402,1,on,35.30796,-80.73452,Silver,CRI Deck,,
1796,11/13/2019,11:53:46,2412,2,on,35.30812,-80.73244,Green,Robinson Hall S,,
1797,11/13/2019,11:53:50,2412,2,on,35.30812,-80.73238,Green,Robinson Hall S,,
1798,11/13/2019,11:54:15,2409,8,off,35.30816,-80.73268,Silver,Student Union W,,
1799,11/13/2019,11:54:27,2409,12,on,35.30814,-80.73273,Silver,Student Union W,,
1800,11/13/2019,11:54:31,2408,3,off,35.30193,-80.73302,Gold,Levine Hall W,,
1801,11/13/2019,11:54:40,2402,6,off,35.30807,-80.73272,Silver,CRI Deck,,
1802,11/13/2019,11:54:46,2401,7,on,35.30336,-80.72894,Green,Robinson Hall N,,
1803,11/13/2019,11:54:56,2410,4,off,35.31101,-80.72964,Silver,Student Health N,,
1804,11/13/2019,11:55:03,2411,1,on,35.30944,-80.74401,Silver,CRI Deck,,
1805,11/13/2019,11:55:06,2412,1,off,35.30807,-80.73058,Green,Robinson Hall S,,
1806,11/13/2019,11:55:10,2406,3,off,35.30433,-80.73267,Green,Reese East,,
1807,11/13/2019,11:55:21,2407,14,on,35.30987,-80.74185,Silver,Student Union E,,
1808,11/13/2019,11:55:50,2402,2,on,35.30804,-80.73035,Silver,CRI Deck,,
1809,11/13/2019,11:55:50,2410,6,off,35.31028,-80.7269,Silver,Martin Hall,,
1810,11/13/2019,11:55:52,2402,2,off,35.30804,-80.73035,Silver,CRI Deck,,
1811,11/13/2019,11:55:54,2401,3,off,35.30541,-80.72835,Green,Cato Hall N,,
1812,11/13/2019,11:56:06,2403,1,on,35.30904,-80.72934,Gold,Hickory Hall South,,
1813,11/13/2019,11:56:11,2408,3,off,35.30124,-80.73556,Gold,Hunt Hall,,
1814,11/13/2019,11:56:14,2412,3,off,35.30699,-80.72936,Green,Robinson Hall S,,
1815,11/13/2019,11:56:20,2408,6,on,35.30124,-80.73556,Gold,Hunt Hall,,
1816,11/13/2019,11:56:21,2411,2,on,35.31232,-80.74172,Silver,Duke Centennial Hall East,,
1817,11/13/2019,11:57:00,2403,1,off,35.30698,-80.7294,Gold,Fretwell S,,
1818,11/13/2019,11:57:12,2410,11,on,35.31028,-80.72669,Silver,Martin Hall,,
1819,11/13/2019,11:57:36,2402,1,on,35.30906,-80.72928,Silver,CRI Deck,,
1820,11/13/2019,11:57:43,2411,1,on,35.30983,-80.74178,Silver,EPIC N,,
1821,11/13/2019,11:57:54,2401,2,on,35.30755,-80.72933,Green,Fretwell N,,
1822,11/13/2019,11:58:00,2401,9,off,35.30759,-80.72919,Green,Fretwell N,,
1823,11/13/2019,11:58:02,2406,3,off,35.30112,-80.73567,Green,South Village Deck,,
1824,11/13/2019,11:58:07,2407,1,on,35.30808,-80.73267,Silver,Student Union E,,
1825,11/13/2019,11:58:17,2407,12,off,35.30808,-80.73267,Silver,Student Union E,,
1826,11/13/2019,11:58:20,2410,4,on,35.30879,-80.72485,Silver,Lot 6,,
1827,11/13/2019,11:58:22,2406,5,on,35.30112,-80.73569,Green,South Village Deck,,
1828,11/13/2019,11:58:24,2412,2,off,35.3049,-80.72801,Green,Robinson Hall S,,
1829,11/13/2019,11:58:47,2409,10,off,35.30941,-80.74143,Silver,EPIC S,,
1830,11/13/2019,11:58:56,2402,1,off,35.31026,-80.72666,Silver,CRI Deck,,
1831,11/13/2019,11:59:10,2402,6,on,35.31025,-80.72667,Silver,CRI Deck,,
1832,11/13/2019,11:59:20,2412,1,on,35.30346,-80.72924,Green,Robinson Hall S,,
1833,11/13/2019,11:59:26,2407,5,off,35.30806,-80.73035,Silver,Aux Services East,,
1834,11/13/2019,11:59:27,2407,2,on,35.30806,-80.73035,Silver,Aux Services East,,
1835,11/13/2019,11:59:37,2401,1,off,35.31071,-80.72944,Green,Student Health N,,
1836,11/13/2019,11:59:37,2409,2,off,35.31094,-80.74157,Silver,Grigg Hall W,,
1837,11/13/2019,11:59:42,2410,1,off,35.30713,-80.72522,Silver,Lot 5A,,
1838,11/13/2019,11:59:50,2410,8,on,35.30716,-80.72529,Silver,Lot 5A,,
1839,11/13/2019,11:59:58,2403,1,on,35.30511,-80.7282,Gold,Cato Hall S,,
1840,11/13/2019,12:00:20,2402,2,off,35.3087,-80.72511,Silver,CRI Deck,,
1841,11/13/2019,12:00:27,2411,2,off,35.30811,-80.73267,Silver,Student Union E,,
1842,11/13/2019,12:00:32,2406,2,on,35.30336,-80.72943,Green,Robinson Hall N,,
1843,11/13/2019,12:00:35,2408,1,on,35.30433,-80.73272,Gold,Reese East,,
1844,11/13/2019,12:00:36,2410,2,on,35.30624,-80.72669,Silver,East Deck 2,,
1845,11/13/2019,12:00:53,2409,4,off,35.31286,-80.74109,Silver,Motor Sports,,
1846,11/13/2019,12:01:06,2412,4,off,35.30445,-80.73262,Green,Reese East,,
1847,11/13/2019,12:01:16,2403,1,off,35.3035,-80.72949,Gold,Robinson Hall S,,
1848,11/13/2019,12:01:24,2406,3,off,35.3051,-80.72819,Green,Cato Hall N,,
1849,11/13/2019,12:01:34,2402,1,off,35.30723,-80.72526,Silver,CRI Deck,,
1850,11/13/2019,12:01:36,2402,1,on,35.3073,-80.72526,Silver,CRI Deck,,
1851,11/13/2019,12:01:53,2401,1,off,35.31356,-80.73219,Green,North Deck,,
1852,11/13/2019,12:01:55,2401,3,on,35.31356,-80.73219,Green,North Deck,,
1853,11/13/2019,12:02:11,2411,10,on,35.30811,-80.73266,Silver,Student Union E,,
1854,11/13/2019,12:02:16,2407,3,off,35.31034,-80.72666,Silver,Martin Hall,,
1855,11/13/2019,12:02:22,2410,3,on,35.30752,-80.73,Silver,East Deck 2,,
1856,11/13/2019,12:02:24,2410,12,off,35.30752,-80.72987,Silver,East Deck 2,,
1857,11/13/2019,12:02:30,2410,1,off,35.30752,-80.72967,Silver,Fretwell N,,
1858,11/13/2019,12:02:36,2407,5,on,35.31034,-80.72666,Silver,Martin Hall,,
1859,11/13/2019,12:02:44,2403,2,on,35.30194,-80.73295,Gold,Levine Hall W,,
1860,11/13/2019,12:02:46,2403,3,off,35.30194,-80.73295,Gold,Levine Hall W,,
1861,11/13/2019,12:02:47,2408,3,on,35.30332,-80.72945,Gold,Robinson Hall N,,
1862,11/13/2019,12:02:50,2406,3,off,35.30742,-80.7293,Green,Fretwell N,,
1863,11/13/2019,12:02:50,2408,2,off,35.30332,-80.72945,Gold,Robinson Hall N,,
1864,11/13/2019,12:02:57,2409,2,on,35.30944,-80.74412,Silver,CRI Deck,,
1865,11/13/2019,12:03:00,2409,5,off,35.30944,-80.74411,Silver,CRI Deck,,
1866,11/13/2019,12:03:02,2410,2,on,35.30754,-80.72961,Silver,Fretwell N,,
1867,11/13/2019,12:03:11,2409,1,off,35.30944,-80.74411,Silver,CRI Deck,,
1868,11/13/2019,12:03:19,2411,1,on,35.30807,-80.73037,Silver,Aux Services East,,
1869,11/13/2019,12:03:27,2411,8,off,35.30807,-80.73037,Silver,Aux Services East,,
1870,11/13/2019,12:03:28,2406,2,on,35.30772,-80.72929,Green,Fretwell N,,
1871,11/13/2019,12:03:33,2407,1,on,35.30875,-80.72507,Silver,Lot 6,,
1872,11/13/2019,12:03:34,2410,2,off,35.30753,-80.72951,Silver,Fretwell N,,
1873,11/13/2019,12:03:36,2410,1,on,35.30753,-80.72951,Silver,Fretwell N,,
1874,11/13/2019,12:03:48,2402,1,on,35.30735,-80.72934,Silver,CRI Deck,,
1875,11/13/2019,12:03:48,2402,3,off,35.30735,-80.72934,Silver,CRI Deck,,
1876,11/13/2019,12:04:02,2403,2,off,35.30122,-80.73563,Gold,Hunt Hall,,
1877,11/13/2019,12:04:07,2408,1,on,35.30511,-80.72823,Gold,Cato Hall N,,
1878,11/13/2019,12:04:20,2412,2,off,35.30118,-80.73531,Green,South Village Deck,,
1879,11/13/2019,12:04:26,2406,1,on,35.31071,-80.72926,Green,Student Health N,,
1880,11/13/2019,12:04:37,2407,2,off,35.30718,-80.72526,Silver,Lot 5A,,
1881,11/13/2019,12:04:39,2409,1,on,35.30944,-80.74408,Silver,CRI Deck,,
1882,11/13/2019,12:04:43,2401,3,off,35.31205,-80.7338,Green,Wallis Hall W/Light Rail,,
1883,11/13/2019,12:04:43,2407,4,on,35.30718,-80.72526,Silver,Lot 5A,,
1884,11/13/2019,12:04:44,2412,8,on,35.30121,-80.73436,Green,South Village Deck,,
1885,11/13/2019,12:04:58,2403,6,on,35.30123,-80.73563,Gold,Hunt Hall,,
1886,11/13/2019,12:04:59,2401,10,on,35.31215,-80.73305,Green,Wallis Hall W/Light Rail,,
1887,11/13/2019,12:05:06,2402,4,off,35.30814,-80.73266,Silver,CRI Deck,,
1888,11/13/2019,12:05:17,2407,1,on,35.30633,-80.72685,Silver,East Deck 2,,
1889,11/13/2019,12:05:38,2402,16,on,35.30801,-80.73277,Silver,CRI Deck,,
1890,11/13/2019,12:05:46,2411,4,on,35.30809,-80.73037,Silver,Aux Services East,,
1891,11/13/2019,12:06:00,2410,8,off,35.30833,-80.73257,Silver,Student Union W,,
1892,11/13/2019,12:06:06,2412,2,on,35.30217,-80.73254,Green,Levine Hall E,,
1893,11/13/2019,12:06:16,2406,1,on,35.31393,-80.73219,Green,North Deck,,
1894,11/13/2019,12:06:21,2409,2,on,35.31165,-80.74247,Silver,PORTAL East,,
1895,11/13/2019,12:06:31,2408,1,off,35.30758,-80.72928,Gold,Fretwell N,,
1896,11/13/2019,12:06:33,2408,1,on,35.30758,-80.72928,Gold,Fretwell N,,
1897,11/13/2019,12:06:35,2401,1,off,35.31024,-80.73637,Green,Belk Hall S,,
1898,11/13/2019,12:06:47,2401,10,on,35.31031,-80.73646,Green,Belk Hall S,,
1899,11/13/2019,12:07:07,2407,1,on,35.30754,-80.72929,Silver,Fretwell N,,
1900,11/13/2019,12:07:07,2409,6,on,35.31242,-80.74181,Silver,Duke Centennial Hall East,,
1901,11/13/2019,12:07:09,2407,3,off,35.30754,-80.72929,Silver,Fretwell N,,
1902,11/13/2019,12:07:35,2412,1,off,35.30339,-80.72952,Green,Robinson Hall N,,
1903,11/13/2019,12:07:38,2411,1,on,35.3081,-80.73037,Silver,Aux Services East,,
1904,11/13/2019,12:08:14,2403,4,off,35.30437,-80.73277,Gold,Reese East,,
1905,11/13/2019,12:08:15,2401,2,on,35.30796,-80.73335,Green,Woodward Hall East,,
1906,11/13/2019,12:08:23,2408,8,off,35.30816,-80.73247,Gold,Student Union W,,
1907,11/13/2019,12:08:31,2401,4,off,35.30796,-80.73242,Green,Student Union E,,
1908,11/13/2019,12:08:31,2409,2,off,35.31101,-80.74139,Silver,Grigg Hall E,,
1909,11/13/2019,12:08:33,2401,5,on,35.30796,-80.73228,Green,Student Union E,,
1910,11/13/2019,12:08:43,2412,1,on,35.30556,-80.72816,Green,Cato Hall N,,
1911,11/13/2019,12:08:45,2412,2,off,35.30556,-80.72816,Green,Cato Hall N,,
1912,11/13/2019,12:08:53,2409,6,on,35.31108,-80.74142,Silver,Grigg Hall E,,
1913,11/13/2019,12:08:56,2410,12,on,35.30819,-80.73207,Silver,Student Union W,,
1914,11/13/2019,12:09:03,2411,2,off,35.3107,-80.7293,Silver,Student Health N,,
1915,11/13/2019,12:09:10,2406,1,off,35.31196,-80.73342,Green,Wallis Hall W/Light Rail,,
1916,11/13/2019,12:09:12,2402,8,off,35.31094,-80.74146,Silver,CRI Deck,,
1917,11/13/2019,12:09:12,2406,3,on,35.31196,-80.73342,Green,Wallis Hall W/Light Rail,,
1918,11/13/2019,12:09:20,2408,1,on,35.30812,-80.73273,Gold,Student Union W,,
1919,11/13/2019,12:09:38,2407,3,off,35.30816,-80.73251,Silver,Student Union W,,
1920,11/13/2019,12:10:15,2401,8,off,35.30806,-80.73139,Green,Student Union E,,
1921,11/13/2019,12:10:16,2402,2,off,35.31279,-80.74088,Silver,CRI Deck,,
1922,11/13/2019,12:10:17,2412,5,on,35.30751,-80.7304,Green,Cato Hall N,,
1923,11/13/2019,12:10:19,2412,5,off,35.30754,-80.73039,Green,Cato Hall N,,
1924,11/13/2019,12:10:23,2409,19,on,35.30992,-80.74181,Silver,EPIC N,,
1925,11/13/2019,12:10:27,2411,4,off,35.31035,-80.72667,Silver,Martin Hall,,
1926,11/13/2019,12:10:34,2407,14,on,35.30815,-80.73267,Silver,Student Union W,,
1927,11/13/2019,12:10:37,2411,12,on,35.31034,-80.72668,Silver,Martin Hall,,
1928,11/13/2019,12:10:43,2401,17,on,35.30806,-80.73151,Green,Student Union E,,
1929,11/13/2019,12:11:22,2402,4,off,35.31112,-80.74308,Silver,PORTAL East,,
1930,11/13/2019,12:11:38,2402,16,on,35.31108,-80.74312,Silver,PORTAL East,,
1931,11/13/2019,12:11:39,2411,3,off,35.30883,-80.72507,Silver,Lot 6,,
1932,11/13/2019,12:11:40,2406,2,on,35.31024,-80.73618,Green,Belk Hall S,,
1933,11/13/2019,12:11:41,2411,8,on,35.30883,-80.72507,Silver,Lot 6,,
1934,11/13/2019,12:11:46,2410,12,off,35.30941,-80.74171,Silver,EPIC S,,
1935,11/13/2019,12:11:47,2412,3,on,35.30762,-80.7301,Green,Cato Hall N,,
1936,11/13/2019,12:11:52,2410,6,on,35.30941,-80.74173,Silver,EPIC S,,
1937,11/13/2019,12:11:54,2407,1,on,35.30815,-80.73268,Silver,Student Union W,,
1938,11/13/2019,12:12:03,2401,7,off,35.30806,-80.73154,Green,Student Union E,,
1939,11/13/2019,12:12:05,2401,5,on,35.30806,-80.73154,Green,Student Union E,,
1940,11/13/2019,12:12:18,2403,7,on,35.30338,-80.72948,Gold,Robinson Hall N,,
1941,11/13/2019,12:12:30,2408,1,on,35.30942,-80.73641,Gold,Union Deck/Belk N,,
1942,11/13/2019,12:12:41,2410,2,off,35.31093,-80.7417,Silver,Grigg Hall W,,
1943,11/13/2019,12:12:54,2402,3,on,35.30943,-80.74415,Silver,PORTAL East,,
1944,11/13/2019,12:12:54,2406,1,on,35.30798,-80.73484,Green,Woodward Hall East,,
1945,11/13/2019,12:12:54,2411,1,off,35.30719,-80.7253,Silver,Lot 5A,,
1946,11/13/2019,12:12:56,2402,3,off,35.30943,-80.74415,Silver,PORTAL East,,
1947,11/13/2019,12:12:57,2411,1,on,35.30719,-80.7253,Silver,Lot 5A,,
1948,11/13/2019,12:13:09,2411,12,on,35.30719,-80.7253,Silver,Lot 5A,,
1949,11/13/2019,12:13:21,2412,1,on,35.30762,-80.7301,Green,Cato Hall N,,
1950,11/13/2019,12:13:29,2412,6,off,35.30762,-80.7301,Green,Cato Hall N,,
1951,11/13/2019,12:13:31,2409,9,off,35.30802,-80.73477,Silver,Woodward Hall East,,
1952,11/13/2019,12:13:32,2403,1,on,35.30514,-80.72825,Gold,Cato Hall N,,
1953,11/13/2019,12:13:42,2410,2,off,35.31292,-80.74155,Silver,Motor Sports,,
1954,11/13/2019,12:13:49,2409,19,on,35.30802,-80.73479,Silver,Woodward Hall East,,
1955,11/13/2019,12:13:54,2408,2,off,35.31174,-80.73309,Gold,Wallis Hall E/Light Rail,,
1956,11/13/2019,12:14:00,2406,2,off,35.30811,-80.73266,Green,Student Union E,,
1957,11/13/2019,12:14:00,2408,7,on,35.31174,-80.73309,Gold,Wallis Hall E/Light Rail,,
1958,11/13/2019,12:14:10,2406,5,on,35.30812,-80.73264,Green,Student Union E,,
1959,11/13/2019,12:14:31,2401,12,off,35.30806,-80.73154,Green,Student Union E,,
1960,11/13/2019,12:14:37,2412,1,off,35.30762,-80.7301,Green,Cato Hall N,,
1961,11/13/2019,12:14:46,2402,14,on,35.3117,-80.74245,Silver,PORTAL East,,
1962,11/13/2019,12:14:47,2401,13,on,35.30806,-80.73154,Green,Student Union E,,
1963,11/13/2019,12:14:49,2401,2,on,35.30806,-80.73154,Green,Student Union E,,
1964,11/13/2019,12:14:52,2410,4,off,35.31132,-80.74888,Silver,Portal W,,
1965,11/13/2019,12:14:54,2403,3,on,35.30758,-80.72931,Gold,Fretwell N,,
1966,11/13/2019,12:15:28,2402,9,on,35.31237,-80.74172,Silver,Duke Centennial Hall East,,
1967,11/13/2019,12:15:32,2411,10,off,35.30756,-80.72931,Silver,Fretwell N,,
1968,11/13/2019,12:15:39,2409,17,off,35.30816,-80.73272,Silver,Student Union E,,
1969,11/13/2019,12:15:42,2411,13,on,35.30754,-80.72931,Silver,Fretwell N,,
1970,11/13/2019,12:16:00,2409,21,on,35.30816,-80.73273,Silver,Student Union E,,
1971,11/13/2019,12:16:16,2410,7,off,35.30945,-80.74461,Silver,CRI Deck,,
1972,11/13/2019,12:16:22,2406,1,on,35.30701,-80.72945,Green,Fretwell S,,
1973,11/13/2019,12:16:24,2406,4,off,35.30701,-80.72944,Green,Fretwell S,,
1974,11/13/2019,12:16:27,2401,7,off,35.30806,-80.73154,Green,Student Union E,,
1975,11/13/2019,12:16:28,2403,10,off,35.30817,-80.73263,Gold,Student Union W,,
1976,11/13/2019,12:16:28,2410,1,off,35.30949,-80.74473,Silver,CRI Deck,,
1977,11/13/2019,12:16:29,2401,5,on,35.30806,-80.73154,Green,Student Union E,,
1978,11/13/2019,12:16:29,2412,1,off,35.30762,-80.7301,Green,Cato Hall N,,
1979,11/13/2019,12:16:30,2407,1,off,35.30743,-80.73982,Silver,Athletics Complex W,,
1980,11/13/2019,12:16:31,2412,1,on,35.30762,-80.7301,Green,Cato Hall N,,
1981,11/13/2019,12:16:40,2408,4,off,35.30714,-80.72945,Gold,Fretwell S,,
1982,11/13/2019,12:16:48,2402,7,on,35.31115,-80.74125,Silver,Grigg Hall E,,
1983,11/13/2019,12:17:15,2409,7,off,35.30813,-80.73042,Silver,Aux Services East,,
1984,11/13/2019,12:17:20,2407,5,off,35.3093,-80.74133,Silver,EPIC S,,
1985,11/13/2019,12:17:21,2409,6,on,35.30813,-80.73042,Silver,Aux Services East,,
1986,11/13/2019,12:17:38,2411,25,off,35.30814,-80.73263,Silver,Student Union W,,
1987,11/13/2019,12:17:40,2411,16,on,35.30814,-80.73263,Silver,Student Union W,,
1988,11/13/2019,12:17:46,2411,1,on,35.30814,-80.73263,Silver,Student Union W,,
1989,11/13/2019,12:17:49,2401,6,off,35.30806,-80.73154,Green,Student Union E,,
1990,11/13/2019,12:17:51,2401,7,on,35.30806,-80.73154,Green,Student Union E,,
1991,11/13/2019,12:18:08,2406,2,off,35.30507,-80.72805,Green,Cato Hall S,,
1992,11/13/2019,12:18:12,2407,3,off,35.31092,-80.74149,Silver,Grigg Hall W,,
1993,11/13/2019,12:18:22,2406,2,on,35.30504,-80.72806,Green,Cato Hall S,,
1994,11/13/2019,12:18:30,2409,1,on,35.30902,-80.72928,Silver,Hickory Hall North,,
1995,11/13/2019,12:19:22,2407,7,off,35.31283,-80.74102,Silver,Motor Sports,,
1996,11/13/2019,12:19:26,2410,1,on,35.30954,-80.74522,Silver,CRI Deck,,
1997,11/13/2019,12:19:32,2406,1,off,35.30345,-80.72947,Green,Robinson Hall S,,
1998,11/13/2019,12:19:33,2409,2,on,35.31078,-80.72943,Silver,Student Health N,,
1999,11/13/2019,12:19:36,2408,1,off,35.30512,-80.72816,Gold,Cato Hall S,,
2000,11/13/2019,12:19:38,2408,3,on,35.30512,-80.72816,Gold,Cato Hall S,,
2001,11/13/2019,12:19:45,2409,5,off,35.3108,-80.72945,Silver,Student Health N,,
2002,11/13/2019,12:19:46,2403,1,off,35.30949,-80.7363,Gold,Union Deck/Belk N,,
2003,11/13/2019,12:20:11,2412,3,on,35.30762,-80.7301,Green,Cato Hall N,,
2004,11/13/2019,12:20:13,2412,3,off,35.30762,-80.7301,Green,Cato Hall N,,
2005,11/13/2019,12:20:21,2401,1,on,35.30806,-80.73154,Green,Student Union E,,
2006,11/13/2019,12:20:24,2411,6,off,35.30933,-80.74132,Silver,EPIC S,,
2007,11/13/2019,12:20:28,2407,2,on,35.31107,-80.74309,Silver,Portal W,,
2008,11/13/2019,12:20:30,2407,3,off,35.31107,-80.7431,Silver,Portal W,,
2009,11/13/2019,12:20:46,2402,7,on,35.30812,-80.73273,Silver,Student Union E,,
2010,11/13/2019,12:20:46,2410,1,on,35.30956,-80.74531,Silver,CRI Deck,,
2011,11/13/2019,12:20:54,2402,33,off,35.30812,-80.73273,Silver,Student Union E,,
