,Lattitude,Longitude,isStop,Stop
543,35.30568555972941,-80.7280821825085,no,
544,35.30578406006991,-80.72810364018062,no,
545,35.30586067136295,-80.72811973343471,no,
546,35.305880371398,-80.72812241564372,no,
547,35.30594822703758,-80.7281358266888,no,
548,35.30604234928213,-80.72814923773387,no,
549,35.30610144924019,-80.72817337761501,no,
550,35.30617587134818,-80.72822970400432,no,
551,35.30625248227018,-80.72830748806575,no,
552,35.30629625990734,-80.72838258991817,no,
553,35.30632909311966,-80.72847378502468,no,
554,35.306385074885185,-80.72848987827876,no,
555,35.306382557588186,-80.72861325989345,no,
556,35.30641881765949,-80.72866958628276,no,
557,35.30645837807701,-80.72874468813518,no,
558,35.30650215560275,-80.72884929428676,no,
559,35.30656563297298,-80.72895390043834,no,
560,35.306600654949044,-80.72903973112682,no,
561,35.306664132242,-80.72916579495052,no,
562,35.306727609485144,-80.7292704011021,no,
563,35.30676700912826,-80.72932940970043,no,
564,35.306843619490486,-80.72938573608974,no,
565,35.306909285457515,-80.72940987597087,no,
566,35.30697932909693,-80.72940987597087,no,
567,35.30706688356092,-80.72939378271678,no,
568,35.30716538221964,-80.72938573608974,no,
569,35.30726388075844,-80.72937500725368,no,
570,35.30732079097065,-80.72936427841762,no,
571,35.30739958965991,-80.72936696062663,no,
572,35.307465255175664,-80.72934550295452,no,
573,35.30752873179023,-80.72934013853649,no,
574,35.30760315258526,-80.72933477411846,yes,Fretwell N
575,35.30778782820977,-80.72931063423732,no,
576,35.307871437145124,-80.72932136307338,no,
577,35.30794291949708,-80.72932672749141,no,
578,35.30804164609017,-80.7293240452824,no,
579,35.30813795473067,-80.7293240452824,no,
580,35.30822331911163,-80.72932672749141,no,
581,35.30831962753585,-80.7293240452824,no,
582,35.30839623642779,-80.72932136307338,no,
583,35.308475034069524,-80.72931331644634,no,
584,35.30855602045465,-80.72931063423732,no,
585,35.30861074093925,-80.72930526981929,no,
586,35.308691727188524,-80.72929990540126,no,
587,35.308766146913676,-80.72930258761028,no,
588,35.308855888255884,-80.72929990540126,no,
589,35.30892374139975,-80.72930258761028,no,
590,35.309017860182514,-80.72931331644634,yes,Hickory Hall North
591,35.309094353606945,-80.72932136307338,no,
592,35.30919898829077,-80.72931868086437,no,
593,35.30929134516229,-80.72932136307338,no,
594,35.30941172908527,-80.72931868086437,no,
595,35.30950365850582,-80.7293240452824,no,
596,35.30958902144563,-80.72933477411846,no,
597,35.30967438429537,-80.72933477411846,no,
598,35.309755369479795,-80.7293240452824,no,
599,35.3098385433686,-80.7293240452824,no,
600,35.30995017134811,-80.72932940970043,no,
601,35.31003334503662,-80.72933477411846,no,
602,35.310140595192934,-80.72933745632747,no,
603,35.31025441152982,-80.72933745632747,no,
604,35.31035509507896,-80.72932940970043,no,
605,35.31044702342742,-80.72932136307338,no,
606,35.31048423249114,-80.72932136307338,no,
607,35.31056142710475,-80.72931599865535,no,
608,35.310618952787145,-80.72930258761028,no,
609,35.31066202928988,-80.72929185877422,no,
610,35.31069267196804,-80.72929185877422,yes,Student Health N
611,35.31073206968004,-80.72929990540126,no,
612,35.31079116621208,-80.72929722319225,no,
613,35.310859017732625,-80.72930258761028,no,
614,35.31093124670811,-80.72930258761028,no,
615,35.31099253184885,-80.72930795202831,no,
616,35.31101223063422,-80.72936696062663,no,
617,35.31104506193251,-80.72949570665935,no,
618,35.31107570446557,-80.7295761729298,no,
619,35.31111291324011,-80.72965663920024,no,
620,35.311147933247554,-80.72975051651576,no,
621,35.31117857574165,-80.72983634720424,no,
622,35.31124204944246,-80.72992217789272,no,
623,35.31129676811009,-80.72998655090908,no,
624,35.31133178803795,-80.73003751288036,no,
625,35.31140401659127,-80.73011529694179,no,
